mmsi,vessel_name,timestamp_utc_plus8,latitude,longitude,sog_knots,cog_deg,heading_deg,nav_status,position_accuracy,synthetic_track_id,behavior_class,data_source,case_reference,ais_window,reference_vessel,provenance_note
413000105,SYNTH_TANKER_05,2021-10-09T14:00:59+08:00,24.147233,120.391985,11.1,280.18,282.24,under_way_using_engine,high,SYN-06,cross_track,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000104,SYNTH_CARGO_04,2021-10-09T12:01:00+08:00,24.308923,120.50344,12.99,238.28,236.81,under_way_using_engine,high,SYN-05,far,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
412065000,TAIHANG118,2021-10-09T13:11:01+08:00,24.113562,120.178831,10.59,58.59,59.05,under_way_using_engine,high,SYN-01,toward_spill_then_pass,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
412065000,TAIHANG118,2021-10-09T11:01:00+08:00,24.105071,120.164981,10.59,57.71,58.23,under_way_using_engine,high,SYN-01,toward_spill_then_pass,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
412065000,TAIHANG118,2021-10-09T14:00:59+08:00,24.116444,120.184045,10.27,56.56,54.72,under_way_using_engine,high,SYN-01,toward_spill_then_pass,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000104,SYNTH_CARGO_04,2021-10-09T14:31:01+08:00,24.306242,120.499354,13.6,235.31,235.0,under_way_using_engine,high,SYN-05,far,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000101,SYNTH_TANKER_01,2021-10-09T11:31:00+08:00,24.097191,120.227443,12.43,42.5,43.9,under_way_using_engine,high,SYN-02,nearby_wrong_timing,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000107,SYNTH_CARGO_07,2021-10-09T13:50:59+08:00,24.265692,120.208076,7.63,159.16,161.56,under_way_using_engine,high,SYN-08,wrong_heading,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000101,SYNTH_TANKER_01,2021-10-09T17:21:00+08:00,24.122259,120.256138,11.82,44.16,46.85,under_way_using_engine,high,SYN-02,nearby_wrong_timing,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000103,SYNTH_TUG_03,2021-10-09T13:10:59+08:00,24.22743,120.344895,8.94,223.56,224.19,under_way_using_engine,high,SYN-04,moving_away,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000107,SYNTH_CARGO_07,2021-10-09T17:41:01+08:00,24.252933,120.212154,7.28,158.09,159.77,under_way_using_engine,high,SYN-08,wrong_heading,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
412065000,TAIHANG118,2021-10-09T15:11:00+08:00,24.120312,120.190902,10.69,55.66,56.64,under_way_using_engine,high,SYN-01,toward_spill_then_pass,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000107,SYNTH_CARGO_07,2021-10-09T17:51:00+08:00,24.252462,120.212353,7.42,157.89,156.46,under_way_using_engine,high,SYN-08,wrong_heading,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000107,SYNTH_CARGO_07,2021-10-09T15:00:59+08:00,24.261755,120.209324,8.01,163.18,161.17,under_way_using_engine,high,SYN-08,wrong_heading,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000106,SYNTH_CONTAINER_06,2021-10-09T14:01:00+08:00,24.029737,120.093,13.87,68.35,69.33,under_way_using_engine,high,SYN-07,approaches_late,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000105,SYNTH_TANKER_05,2021-10-09T11:11:00+08:00,24.145102,120.40421,10.66,288.03,292.62,under_way_using_engine,high,SYN-06,cross_track,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000101,SYNTH_TANKER_01,2021-10-09T16:51:00+08:00,24.120227,120.253685,12.0,43.2,42.89,under_way_using_engine,high,SYN-02,nearby_wrong_timing,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000103,SYNTH_TUG_03,2021-10-09T16:10:59+08:00,24.21702,120.330803,8.74,226.83,226.7,under_way_using_engine,high,SYN-04,moving_away,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000101,SYNTH_TANKER_01,2021-10-09T13:31:00+08:00,24.105827,120.237411,11.67,42.02,39.38,under_way_using_engine,high,SYN-02,nearby_wrong_timing,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
412065000,TAIHANG118,2021-10-09T15:01:00+08:00,24.119688,120.189959,10.59,55.1,53.41,under_way_using_engine,high,SYN-01,toward_spill_then_pass,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000102,SYNTH_CARGO_02,2021-10-09T14:31:00+08:00,24.105103,120.349855,9.45,316.15,317.93,under_way_using_engine,high,SYN-03,parallel,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000107,SYNTH_CARGO_07,2021-10-09T17:01:01+08:00,24.25518,120.211466,7.76,160.59,160.94,under_way_using_engine,high,SYN-08,wrong_heading,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
412065000,TAIHANG118,2021-10-09T11:31:00+08:00,24.107151,120.168288,10.85,59.25,59.62,under_way_using_engine,high,SYN-01,toward_spill_then_pass,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000105,SYNTH_TANKER_05,2021-10-09T13:21:00+08:00,24.146651,120.394916,11.24,282.0,282.86,under_way_using_engine,high,SYN-06,cross_track,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000102,SYNTH_CARGO_02,2021-10-09T12:21:00+08:00,24.098792,120.359236,8.64,320.88,322.6,under_way_using_engine,high,SYN-03,parallel,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000105,SYNTH_TANKER_05,2021-10-09T13:51:01+08:00,24.147015,120.392711,11.0,280.86,282.44,under_way_using_engine,high,SYN-06,cross_track,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000101,SYNTH_TANKER_01,2021-10-09T14:31:01+08:00,24.110077,120.242202,12.03,40.92,38.15,under_way_using_engine,high,SYN-02,nearby_wrong_timing,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000104,SYNTH_CARGO_04,2021-10-09T16:31:00+08:00,24.304083,120.496067,13.33,239.49,239.01,under_way_using_engine,high,SYN-05,far,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
412065000,TAIHANG118,2021-10-09T14:51:00+08:00,24.119288,120.18899,10.56,55.83,56.46,under_way_using_engine,high,SYN-01,toward_spill_then_pass,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000101,SYNTH_TANKER_01,2021-10-09T14:51:00+08:00,24.111578,120.243849,12.14,41.03,41.6,under_way_using_engine,high,SYN-02,nearby_wrong_timing,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000106,SYNTH_CONTAINER_06,2021-10-09T16:11:01+08:00,24.04039,120.106006,14.67,73.64,73.19,under_way_using_engine,high,SYN-07,approaches_late,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000101,SYNTH_TANKER_01,2021-10-09T11:11:00+08:00,24.095709,120.225734,12.38,42.68,41.6,under_way_using_engine,high,SYN-02,nearby_wrong_timing,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000107,SYNTH_CARGO_07,2021-10-09T12:41:01+08:00,24.269401,120.206778,7.87,157.65,154.95,under_way_using_engine,high,SYN-08,wrong_heading,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000106,SYNTH_CONTAINER_06,2021-10-09T11:01:00+08:00,24.014937,120.074947,14.03,73.03,66.21,under_way_using_engine,high,SYN-07,approaches_late,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000104,SYNTH_CARGO_04,2021-10-09T14:51:00+08:00,24.305821,120.498843,13.29,236.25,240.17,under_way_using_engine,high,SYN-05,far,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000104,SYNTH_CARGO_04,2021-10-09T12:31:00+08:00,24.308312,120.502517,13.31,235.27,231.27,under_way_using_engine,high,SYN-05,far,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000102,SYNTH_CARGO_02,2021-10-09T13:41:00+08:00,24.102689,120.353438,8.91,320.18,317.39,under_way_using_engine,high,SYN-03,parallel,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
412065000,TAIHANG118,2021-10-09T16:51:01+08:00,24.126129,120.200767,10.95,59.98,61.8,under_way_using_engine,high,SYN-01,toward_spill_then_pass,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000105,SYNTH_TANKER_05,2021-10-09T11:01:00+08:00,24.144995,120.404925,10.68,289.81,286.88,under_way_using_engine,high,SYN-06,cross_track,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000102,SYNTH_CARGO_02,2021-10-09T16:51:00+08:00,24.111854,120.339819,8.64,321.57,323.62,under_way_using_engine,high,SYN-03,parallel,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000106,SYNTH_CONTAINER_06,2021-10-09T15:31:00+08:00,24.037186,120.10212,14.22,73.32,74.02,under_way_using_engine,high,SYN-07,approaches_late,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000102,SYNTH_CARGO_02,2021-10-09T12:31:01+08:00,24.099303,120.358531,8.76,322.44,322.13,under_way_using_engine,high,SYN-03,parallel,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000105,SYNTH_TANKER_05,2021-10-09T15:50:59+08:00,24.148459,120.384098,10.92,304.39,308.38,under_way_using_engine,high,SYN-06,cross_track,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000103,SYNTH_TUG_03,2021-10-09T12:31:00+08:00,24.22979,120.347993,8.69,226.09,226.81,under_way_using_engine,high,SYN-04,moving_away,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000105,SYNTH_TANKER_05,2021-10-09T12:11:01+08:00,24.145861,120.39998,11.14,286.38,287.65,under_way_using_engine,high,SYN-06,cross_track,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000103,SYNTH_TUG_03,2021-10-09T12:11:01+08:00,24.231011,120.349521,8.56,225.82,225.54,under_way_using_engine,high,SYN-04,moving_away,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000101,SYNTH_TANKER_01,2021-10-09T15:21:00+08:00,24.11364,120.24632,12.43,39.36,40.74,under_way_using_engine,high,SYN-02,nearby_wrong_timing,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000102,SYNTH_CARGO_02,2021-10-09T16:41:00+08:00,24.111324,120.340525,8.65,323.08,321.97,under_way_using_engine,high,SYN-03,parallel,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000103,SYNTH_TUG_03,2021-10-09T17:00:59+08:00,24.21413,120.326903,8.56,226.61,228.29,under_way_using_engine,high,SYN-04,moving_away,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000104,SYNTH_CARGO_04,2021-10-09T11:21:00+08:00,24.30957,120.504483,13.04,236.31,236.25,under_way_using_engine,high,SYN-05,far,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000102,SYNTH_CARGO_02,2021-10-09T11:51:01+08:00,24.097356,120.361363,9.03,321.22,325.78,under_way_using_engine,high,SYN-03,parallel,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000102,SYNTH_CARGO_02,2021-10-09T18:01:00+08:00,24.115165,120.334768,9.02,324.49,325.75,under_way_using_engine,high,SYN-03,parallel,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000106,SYNTH_CONTAINER_06,2021-10-09T14:21:00+08:00,24.031358,120.094961,13.75,69.38,67.2,under_way_using_engine,high,SYN-07,approaches_late,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000104,SYNTH_CARGO_04,2021-10-09T15:40:59+08:00,24.304966,120.497509,13.19,237.54,234.11,under_way_using_engine,high,SYN-05,far,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000105,SYNTH_TANKER_05,2021-10-09T16:51:00+08:00,24.149198,120.379809,11.25,303.95,304.2,under_way_using_engine,high,SYN-06,cross_track,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000106,SYNTH_CONTAINER_06,2021-10-09T16:51:00+08:00,24.04373,120.110054,14.35,69.54,66.58,under_way_using_engine,high,SYN-07,approaches_late,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000101,SYNTH_TANKER_01,2021-10-09T16:30:59+08:00,24.118849,120.252098,12.22,42.04,40.21,under_way_using_engine,high,SYN-02,nearby_wrong_timing,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000103,SYNTH_TUG_03,2021-10-09T11:40:59+08:00,24.232715,120.351862,8.62,227.64,227.68,under_way_using_engine,high,SYN-04,moving_away,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000101,SYNTH_TANKER_01,2021-10-09T14:11:00+08:00,24.108644,120.240614,12.13,41.13,43.17,under_way_using_engine,high,SYN-02,nearby_wrong_timing,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000107,SYNTH_CARGO_07,2021-10-09T16:31:00+08:00,24.256808,120.210952,7.94,159.37,160.18,under_way_using_engine,high,SYN-08,wrong_heading,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000106,SYNTH_CONTAINER_06,2021-10-09T17:41:01+08:00,24.047839,120.115019,14.03,65.65,63.33,under_way_using_engine,high,SYN-07,approaches_late,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000102,SYNTH_CARGO_02,2021-10-09T13:11:00+08:00,24.101262,120.355655,8.6,318.26,317.28,under_way_using_engine,high,SYN-03,parallel,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000101,SYNTH_TANKER_01,2021-10-09T13:41:00+08:00,24.106504,120.238114,11.68,41.17,39.95,under_way_using_engine,high,SYN-02,nearby_wrong_timing,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000104,SYNTH_CARGO_04,2021-10-09T13:31:00+08:00,24.307311,120.500932,13.75,232.19,236.72,under_way_using_engine,high,SYN-05,far,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000102,SYNTH_CARGO_02,2021-10-09T15:30:59+08:00,24.107956,120.345519,9.26,319.27,318.51,under_way_using_engine,high,SYN-03,parallel,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000107,SYNTH_CARGO_07,2021-10-09T16:10:59+08:00,24.25803,120.210597,8.07,162.96,162.31,under_way_using_engine,high,SYN-08,wrong_heading,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000106,SYNTH_CONTAINER_06,2021-10-09T16:31:00+08:00,24.042118,120.108035,14.86,71.81,69.98,under_way_using_engine,high,SYN-07,approaches_late,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000103,SYNTH_TUG_03,2021-10-09T12:21:00+08:00,24.23036,120.348743,8.61,226.88,225.1,under_way_using_engine,high,SYN-04,moving_away,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000104,SYNTH_CARGO_04,2021-10-09T16:20:59+08:00,24.3042,120.496373,13.41,238.53,235.58,under_way_using_engine,high,SYN-05,far,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000103,SYNTH_TUG_03,2021-10-09T15:50:59+08:00,24.218196,120.332304,8.75,225.33,225.33,under_way_using_engine,high,SYN-04,moving_away,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
412065000,TAIHANG118,2021-10-09T11:11:00+08:00,24.105659,120.166039,10.53,56.03,52.73,under_way_using_engine,high,SYN-01,toward_spill_then_pass,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000105,SYNTH_TANKER_05,2021-10-09T17:21:00+08:00,24.149476,120.377581,11.42,303.94,303.75,under_way_using_engine,high,SYN-06,cross_track,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000105,SYNTH_TANKER_05,2021-10-09T14:11:00+08:00,24.147277,120.391297,10.97,282.81,285.13,under_way_using_engine,high,SYN-06,cross_track,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000101,SYNTH_TANKER_01,2021-10-09T16:41:00+08:00,24.119453,120.252831,12.08,42.54,43.42,under_way_using_engine,high,SYN-02,nearby_wrong_timing,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000103,SYNTH_TUG_03,2021-10-09T15:31:00+08:00,24.219392,120.333899,8.84,225.9,225.87,under_way_using_engine,high,SYN-04,moving_away,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000103,SYNTH_TUG_03,2021-10-09T16:01:01+08:00,24.21758,120.331642,8.53,228.02,229.4,under_way_using_engine,high,SYN-04,moving_away,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000105,SYNTH_TANKER_05,2021-10-09T12:01:00+08:00,24.145655,120.400623,11.14,284.86,286.4,under_way_using_engine,high,SYN-06,cross_track,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
413000106,SYNTH_CONTAINER_06,2021-10-09T11:41:00+08:00,24.018318,120.078995,14.53,72.58,74.12,under_way_using_engine,high,SYN-07,approaches_late,SYNTHETIC,Taichung Port / Sentinel-1 / 2021-10-09,2021-10-09 11:01–18:01 UTC+8,TAIHANG118 / MMSI 412065000,Synthetic AIS for MVP demonstration; not historical AIS.
